uid_a,uid_b,isFriend
29.0,35.0,1.0
30.0,35.0,0.0
31.0,35.0,1.0
32.0,35.0,0.0
33.0,35.0,1.0
34.0,35.0,1.0
35.0,36.0,0.0
35.0,37.0,1.0
35.0,38.0,0.0
35.0,39.0,0.0
35.0,40.0,1.0
35.0,41.0,0.0
35.0,42.0,1.0
35.0,43.0,0.0
35.0,44.0,0.0
35.0,45.0,0.0
35.0,46.0,1.0
35.0,47.0,0.0
35.0,48.0,1.0
35.0,49.0,0.0
35.0,50.0,1.0
35.0,51.0,1.0
35.0,52.0,1.0
35.0,53.0,1.0
35.0,54.0,1.0
35.0,55.0,0.0
35.0,56.0,1.0
35.0,57.0,1.0
35.0,58.0,0.0
35.0,59.0,0.0
35.0,60.0,1.0
35.0,61.0,0.0
35.0,62.0,1.0
35.0,63.0,1.0
35.0,64.0,1.0
35.0,65.0,1.0
35.0,66.0,1.0
35.0,67.0,1.0
35.0,68.0,1.0
35.0,69.0,1.0
35.0,70.0,0.0
35.0,71.0,0.0
35.0,72.0,0.0
35.0,73.0,1.0
35.0,74.0,0.0
35.0,75.0,0.0
35.0,76.0,1.0
35.0,77.0,1.0
35.0,78.0,1.0
35.0,79.0,0.0
35.0,80.0,0.0
35.0,81.0,1.0
35.0,82.0,0.0
35.0,83.0,1.0
35.0,84.0,0.0
35.0,85.0,1.0
35.0,86.0,1.0
35.0,87.0,1.0
35.0,88.0,0.0
35.0,89.0,0.0
35.0,90.0,0.0
35.0,91.0,0.0
35.0,92.0,1.0
35.0,93.0,1.0
35.0,94.0,1.0
35.0,95.0,1.0
35.0,96.0,0.0
35.0,97.0,1.0
35.0,98.0,1.0
35.0,99.0,1.0
0.0,36.0,1.0
1.0,36.0,0.0
2.0,36.0,1.0
3.0,36.0,1.0
4.0,36.0,1.0
5.0,36.0,1.0
6.0,36.0,1.0
7.0,36.0,1.0
8.0,36.0,1.0
9.0,36.0,1.0
10.0,36.0,1.0
11.0,36.0,1.0
12.0,36.0,0.0
13.0,36.0,1.0
14.0,36.0,0.0
15.0,36.0,1.0
16.0,36.0,1.0
17.0,36.0,1.0
18.0,36.0,1.0
19.0,36.0,0.0
20.0,36.0,1.0
21.0,36.0,1.0
22.0,36.0,1.0
23.0,36.0,1.0
24.0,36.0,1.0
25.0,36.0,1.0
26.0,36.0,0.0
27.0,36.0,1.0
28.0,36.0,1.0
29.0,36.0,1.0
30.0,36.0,1.0
31.0,36.0,1.0
32.0,36.0,1.0
33.0,36.0,1.0
34.0,36.0,1.0
35.0,36.0,1.0
36.0,37.0,1.0
36.0,38.0,1.0
36.0,39.0,1.0
36.0,40.0,1.0
36.0,41.0,0.0
36.0,42.0,1.0
36.0,43.0,0.0
36.0,44.0,0.0
36.0,45.0,0.0
36.0,46.0,0.0
36.0,47.0,0.0
36.0,48.0,1.0
36.0,49.0,1.0
36.0,50.0,1.0
36.0,51.0,1.0
36.0,52.0,1.0
36.0,53.0,1.0
36.0,54.0,0.0
36.0,55.0,0.0
36.0,56.0,1.0
36.0,57.0,1.0
36.0,58.0,1.0
36.0,59.0,0.0
36.0,60.0,1.0
36.0,61.0,1.0
36.0,62.0,1.0
36.0,63.0,1.0
36.0,64.0,1.0
36.0,65.0,1.0
36.0,66.0,1.0
36.0,67.0,1.0
36.0,68.0,1.0
36.0,69.0,0.0
36.0,70.0,0.0
36.0,71.0,1.0
36.0,72.0,1.0
36.0,73.0,0.0
36.0,74.0,1.0
36.0,75.0,0.0
36.0,76.0,1.0
36.0,77.0,1.0
36.0,78.0,0.0
36.0,79.0,0.0
36.0,80.0,1.0
36.0,81.0,1.0
36.0,82.0,0.0
36.0,83.0,1.0
36.0,84.0,1.0
36.0,85.0,1.0
36.0,86.0,1.0
36.0,87.0,0.0
36.0,88.0,1.0
36.0,89.0,1.0
36.0,90.0,1.0
36.0,91.0,1.0
36.0,92.0,1.0
36.0,93.0,1.0
36.0,94.0,1.0
36.0,95.0,0.0
36.0,96.0,1.0
36.0,97.0,1.0
36.0,98.0,0.0
36.0,99.0,1.0
0.0,37.0,1.0
1.0,37.0,0.0
2.0,37.0,1.0
3.0,37.0,1.0
4.0,37.0,0.0
5.0,37.0,1.0
6.0,37.0,1.0
7.0,37.0,0.0
8.0,37.0,1.0
9.0,37.0,0.0
10.0,37.0,1.0
11.0,37.0,0.0
12.0,37.0,1.0
13.0,37.0,1.0
14.0,37.0,1.0
15.0,37.0,1.0
16.0,37.0,1.0
17.0,37.0,1.0
18.0,37.0,1.0
19.0,37.0,0.0
20.0,37.0,1.0
21.0,37.0,0.0
22.0,37.0,0.0
23.0,37.0,1.0
24.0,37.0,1.0
25.0,37.0,1.0
26.0,37.0,0.0
27.0,37.0,1.0
28.0,37.0,1.0
29.0,37.0,0.0
30.0,37.0,1.0
31.0,37.0,1.0
32.0,37.0,1.0
33.0,37.0,1.0
34.0,37.0,1.0
35.0,37.0,1.0
36.0,37.0,1.0
37.0,38.0,1.0
37.0,39.0,0.0
37.0,40.0,1.0
37.0,41.0,0.0
37.0,42.0,0.0
37.0,43.0,0.0
37.0,44.0,0.0
37.0,45.0,0.0
37.0,46.0,0.0
37.0,47.0,0.0
37.0,48.0,1.0
37.0,49.0,1.0
37.0,50.0,1.0
37.0,51.0,0.0
37.0,52.0,0.0
37.0,53.0,1.0
37.0,54.0,1.0
37.0,55.0,0.0
37.0,56.0,0.0
37.0,57.0,1.0
37.0,58.0,1.0
37.0,59.0,1.0
37.0,60.0,1.0
37.0,61.0,0.0
37.0,62.0,1.0
37.0,63.0,0.0
37.0,64.0,0.0
37.0,65.0,0.0
37.0,66.0,1.0
37.0,67.0,1.0
37.0,68.0,0.0
37.0,69.0,1.0
37.0,70.0,0.0
37.0,71.0,0.0
37.0,72.0,1.0
37.0,73.0,1.0
37.0,74.0,0.0
37.0,75.0,0.0
37.0,76.0,1.0
37.0,77.0,1.0
37.0,78.0,0.0
37.0,79.0,1.0
37.0,80.0,0.0
37.0,81.0,0.0
37.0,82.0,0.0
37.0,83.0,1.0
37.0,84.0,0.0
37.0,85.0,0.0
37.0,86.0,1.0
37.0,87.0,1.0
37.0,88.0,1.0
37.0,89.0,0.0
37.0,90.0,0.0
37.0,91.0,0.0
37.0,92.0,1.0
37.0,93.0,1.0
37.0,94.0,1.0
37.0,95.0,0.0
37.0,96.0,0.0
37.0,97.0,1.0
37.0,98.0,0.0
37.0,99.0,0.0
0.0,38.0,0.0
1.0,38.0,0.0
2.0,38.0,0.0
3.0,38.0,1.0
4.0,38.0,0.0
5.0,38.0,0.0
6.0,38.0,1.0
7.0,38.0,0.0
8.0,38.0,0.0
9.0,38.0,1.0
10.0,38.0,0.0
11.0,38.0,1.0
12.0,38.0,0.0
13.0,38.0,0.0
14.0,38.0,1.0
15.0,38.0,0.0
16.0,38.0,0.0
17.0,38.0,1.0
18.0,38.0,0.0
19.0,38.0,0.0
20.0,38.0,0.0
21.0,38.0,0.0
22.0,38.0,0.0
23.0,38.0,0.0
24.0,38.0,1.0
25.0,38.0,0.0
26.0,38.0,0.0
27.0,38.0,0.0
28.0,38.0,1.0
29.0,38.0,0.0
30.0,38.0,0.0
31.0,38.0,1.0
32.0,38.0,1.0
33.0,38.0,0.0
34.0,38.0,1.0
35.0,38.0,0.0
36.0,38.0,0.0
37.0,38.0,0.0
38.0,39.0,0.0
38.0,40.0,1.0
38.0,41.0,0.0
38.0,42.0,1.0
38.0,43.0,0.0
38.0,44.0,0.0
38.0,45.0,0.0
38.0,46.0,1.0
38.0,47.0,0.0
38.0,48.0,1.0
38.0,49.0,1.0
38.0,50.0,0.0
38.0,51.0,0.0
38.0,52.0,1.0
38.0,53.0,1.0
38.0,54.0,0.0
38.0,55.0,0.0
38.0,56.0,0.0
38.0,57.0,0.0
38.0,58.0,1.0
38.0,59.0,0.0
38.0,60.0,1.0
38.0,61.0,1.0
38.0,62.0,0.0
38.0,63.0,1.0
38.0,64.0,0.0
38.0,65.0,0.0
38.0,66.0,1.0
38.0,67.0,1.0
38.0,68.0,0.0
38.0,69.0,0.0
38.0,70.0,1.0
38.0,71.0,0.0
38.0,72.0,0.0
38.0,73.0,1.0
38.0,74.0,0.0
38.0,75.0,0.0
38.0,76.0,0.0
38.0,77.0,0.0
38.0,78.0,1.0
38.0,79.0,0.0
38.0,80.0,1.0
38.0,81.0,1.0
38.0,82.0,0.0
38.0,83.0,1.0
38.0,84.0,0.0
38.0,85.0,1.0
38.0,86.0,1.0
38.0,87.0,0.0
38.0,88.0,1.0
38.0,89.0,1.0
38.0,90.0,0.0
38.0,91.0,0.0
38.0,92.0,0.0
38.0,93.0,0.0
38.0,94.0,0.0
38.0,95.0,0.0
38.0,96.0,1.0
38.0,97.0,1.0
38.0,98.0,1.0
38.0,99.0,0.0
0.0,39.0,0.0
1.0,39.0,1.0
2.0,39.0,0.0
3.0,39.0,1.0
4.0,39.0,0.0
5.0,39.0,0.0
6.0,39.0,1.0
7.0,39.0,0.0
8.0,39.0,1.0
9.0,39.0,1.0
10.0,39.0,0.0
11.0,39.0,1.0
12.0,39.0,1.0
13.0,39.0,0.0
14.0,39.0,0.0
15.0,39.0,1.0
16.0,39.0,0.0
17.0,39.0,1.0
18.0,39.0,1.0
19.0,39.0,0.0
20.0,39.0,1.0
21.0,39.0,1.0
22.0,39.0,0.0
23.0,39.0,1.0
24.0,39.0,1.0
25.0,39.0,0.0
26.0,39.0,1.0
27.0,39.0,1.0
28.0,39.0,1.0
29.0,39.0,1.0
30.0,39.0,0.0
31.0,39.0,1.0
32.0,39.0,1.0
33.0,39.0,1.0
34.0,39.0,1.0
35.0,39.0,0.0
36.0,39.0,0.0
37.0,39.0,0.0
38.0,39.0,1.0
39.0,40.0,0.0
39.0,41.0,1.0
39.0,42.0,1.0
39.0,43.0,1.0
39.0,44.0,1.0
39.0,45.0,0.0
39.0,46.0,1.0
39.0,47.0,1.0
39.0,48.0,0.0
39.0,49.0,1.0
39.0,50.0,0.0
39.0,51.0,1.0
39.0,52.0,1.0
39.0,53.0,1.0
39.0,54.0,0.0
39.0,55.0,0.0
39.0,56.0,1.0
39.0,57.0,1.0
39.0,58.0,1.0
39.0,59.0,0.0
39.0,60.0,1.0
39.0,61.0,0.0
39.0,62.0,1.0
39.0,63.0,1.0
39.0,64.0,0.0
39.0,65.0,0.0
39.0,66.0,0.0
39.0,67.0,1.0
39.0,68.0,0.0
39.0,69.0,0.0
39.0,70.0,1.0
39.0,71.0,0.0
39.0,72.0,1.0
39.0,73.0,0.0
39.0,74.0,1.0
39.0,75.0,1.0
39.0,76.0,0.0
39.0,77.0,1.0
39.0,78.0,1.0
39.0,79.0,0.0
39.0,80.0,1.0
39.0,81.0,0.0
39.0,82.0,0.0
39.0,83.0,1.0
39.0,84.0,0.0
39.0,85.0,1.0
39.0,86.0,1.0
39.0,87.0,0.0
39.0,88.0,1.0
39.0,89.0,0.0
39.0,90.0,1.0
39.0,91.0,0.0
39.0,92.0,1.0
39.0,93.0,0.0
39.0,94.0,0.0
39.0,95.0,0.0
39.0,96.0,1.0
39.0,97.0,1.0
39.0,98.0,0.0
39.0,99.0,1.0
0.0,40.0,1.0
1.0,40.0,0.0
2.0,40.0,0.0
3.0,40.0,0.0
4.0,40.0,0.0
5.0,40.0,1.0
6.0,40.0,1.0
7.0,40.0,1.0
8.0,40.0,0.0
9.0,40.0,1.0
10.0,40.0,0.0
11.0,40.0,1.0
12.0,40.0,1.0
13.0,40.0,0.0
14.0,40.0,0.0
15.0,40.0,0.0
16.0,40.0,0.0
17.0,40.0,0.0
18.0,40.0,0.0
19.0,40.0,0.0
20.0,40.0,0.0
21.0,40.0,1.0
22.0,40.0,1.0
23.0,40.0,0.0
24.0,40.0,1.0
25.0,40.0,1.0
26.0,40.0,0.0
27.0,40.0,0.0
28.0,40.0,1.0
29.0,40.0,0.0
30.0,40.0,1.0
31.0,40.0,1.0
32.0,40.0,1.0
33.0,40.0,0.0
34.0,40.0,1.0
35.0,40.0,1.0
36.0,40.0,1.0
37.0,40.0,1.0
38.0,40.0,1.0
39.0,40.0,1.0
40.0,41.0,0.0
40.0,42.0,1.0
40.0,43.0,0.0
40.0,44.0,0.0
40.0,45.0,1.0
40.0,46.0,1.0
40.0,47.0,0.0
40.0,48.0,1.0
40.0,49.0,1.0
40.0,50.0,0.0
40.0,51.0,1.0
40.0,52.0,0.0
40.0,53.0,1.0
40.0,54.0,0.0
40.0,55.0,0.0
40.0,56.0,1.0
40.0,57.0,1.0
40.0,58.0,0.0
40.0,59.0,0.0
40.0,60.0,1.0
40.0,61.0,1.0
40.0,62.0,0.0
40.0,63.0,1.0
40.0,64.0,0.0
40.0,65.0,0.0
40.0,66.0,0.0
40.0,67.0,0.0
40.0,68.0,1.0
40.0,69.0,1.0
40.0,70.0,0.0
40.0,71.0,0.0
40.0,72.0,1.0
40.0,73.0,0.0
40.0,74.0,1.0
40.0,75.0,0.0
40.0,76.0,1.0
40.0,77.0,0.0
40.0,78.0,1.0
40.0,79.0,0.0
40.0,80.0,0.0
40.0,81.0,1.0
40.0,82.0,0.0
40.0,83.0,1.0
40.0,84.0,0.0
40.0,85.0,1.0
40.0,86.0,0.0
40.0,87.0,0.0
40.0,88.0,1.0
40.0,89.0,0.0
40.0,90.0,0.0
40.0,91.0,1.0
40.0,92.0,1.0
40.0,93.0,1.0
40.0,94.0,0.0
40.0,95.0,0.0
40.0,96.0,0.0
40.0,97.0,0.0
40.0,98.0,1.0
40.0,99.0,1.0
0.0,41.0,0.0
1.0,41.0,0.0
2.0,41.0,0.0
3.0,41.0,0.0
4.0,41.0,0.0
5.0,41.0,0.0
6.0,41.0,0.0
7.0,41.0,0.0
8.0,41.0,0.0
9.0,41.0,0.0
10.0,41.0,0.0
11.0,41.0,1.0
12.0,41.0,1.0
13.0,41.0,0.0
14.0,41.0,1.0
15.0,41.0,1.0
16.0,41.0,0.0
17.0,41.0,0.0
18.0,41.0,1.0
19.0,41.0,0.0
20.0,41.0,1.0
21.0,41.0,1.0
22.0,41.0,0.0
23.0,41.0,0.0
24.0,41.0,1.0
25.0,41.0,0.0
26.0,41.0,0.0
27.0,41.0,1.0
28.0,41.0,0.0
29.0,41.0,1.0
30.0,41.0,0.0
31.0,41.0,1.0
32.0,41.0,1.0
33.0,41.0,1.0
34.0,41.0,1.0
35.0,41.0,0.0
36.0,41.0,0.0
37.0,41.0,0.0
38.0,41.0,0.0
39.0,41.0,1.0
40.0,41.0,0.0
41.0,42.0,0.0
41.0,43.0,0.0
41.0,44.0,1.0
41.0,45.0,0.0
41.0,46.0,0.0
41.0,47.0,1.0
41.0,48.0,0.0
41.0,49.0,0.0
41.0,50.0,1.0
41.0,51.0,0.0
41.0,52.0,1.0
41.0,53.0,0.0
41.0,54.0,0.0
41.0,55.0,0.0
41.0,56.0,0.0
41.0,57.0,1.0
41.0,58.0,0.0
41.0,59.0,1.0
41.0,60.0,1.0
41.0,61.0,0.0
41.0,62.0,0.0
41.0,63.0,0.0
41.0,64.0,0.0
41.0,65.0,1.0
41.0,66.0,1.0
41.0,67.0,0.0
41.0,68.0,0.0
41.0,69.0,0.0
41.0,70.0,1.0
41.0,71.0,0.0
41.0,72.0,1.0
41.0,73.0,1.0
41.0,74.0,0.0
41.0,75.0,1.0
41.0,76.0,0.0
41.0,77.0,1.0
41.0,78.0,1.0
41.0,79.0,1.0
41.0,80.0,0.0
41.0,81.0,1.0
41.0,82.0,1.0
41.0,83.0,1.0
41.0,84.0,0.0
41.0,85.0,1.0
41.0,86.0,1.0
41.0,87.0,1.0
41.0,88.0,0.0
41.0,89.0,1.0
41.0,90.0,0.0
41.0,91.0,0.0
41.0,92.0,1.0
41.0,93.0,0.0
41.0,94.0,0.0
41.0,95.0,1.0
41.0,96.0,1.0
41.0,97.0,0.0
41.0,98.0,0.0
41.0,99.0,1.0
0.0,42.0,0.0
1.0,42.0,1.0
2.0,42.0,0.0
3.0,42.0,1.0
4.0,42.0,0.0
5.0,42.0,0.0
6.0,42.0,0.0
7.0,42.0,0.0
8.0,42.0,1.0
9.0,42.0,0.0
10.0,42.0,0.0
11.0,42.0,1.0
12.0,42.0,0.0
13.0,42.0,0.0
14.0,42.0,0.0
15.0,42.0,0.0
16.0,42.0,0.0
17.0,42.0,0.0
18.0,42.0,0.0
19.0,42.0,0.0
20.0,42.0,0.0
21.0,42.0,1.0
22.0,42.0,0.0
23.0,42.0,1.0
24.0,42.0,1.0
25.0,42.0,1.0
26.0,42.0,0.0
27.0,42.0,0.0
28.0,42.0,1.0
29.0,42.0,1.0
30.0,42.0,0.0
31.0,42.0,0.0
32.0,42.0,0.0
33.0,42.0,0.0
34.0,42.0,1.0
35.0,42.0,1.0
36.0,42.0,0.0
37.0,42.0,0.0
38.0,42.0,1.0
39.0,42.0,0.0
40.0,42.0,1.0
41.0,42.0,0.0
42.0,43.0,0.0
42.0,44.0,1.0
42.0,45.0,0.0
42.0,46.0,1.0
42.0,47.0,0.0
42.0,48.0,1.0
42.0,49.0,0.0
42.0,50.0,0.0
42.0,51.0,1.0
42.0,52.0,1.0
42.0,53.0,0.0
42.0,54.0,0.0
42.0,55.0,0.0
42.0,56.0,1.0
42.0,57.0,0.0
42.0,58.0,1.0
42.0,59.0,0.0
42.0,60.0,1.0
42.0,61.0,1.0
42.0,62.0,1.0
42.0,63.0,1.0
42.0,64.0,0.0
42.0,65.0,0.0
42.0,66.0,0.0
42.0,67.0,1.0
42.0,68.0,1.0
42.0,69.0,0.0
42.0,70.0,1.0
42.0,71.0,0.0
42.0,72.0,0.0
42.0,73.0,0.0
42.0,74.0,1.0
42.0,75.0,0.0
42.0,76.0,1.0
42.0,77.0,0.0
42.0,78.0,0.0
42.0,79.0,0.0
42.0,80.0,1.0
42.0,81.0,1.0
42.0,82.0,0.0
42.0,83.0,1.0
42.0,84.0,0.0
42.0,85.0,1.0
42.0,86.0,0.0
42.0,87.0,0.0
42.0,88.0,1.0
42.0,89.0,1.0
42.0,90.0,0.0
42.0,91.0,0.0
42.0,92.0,1.0
42.0,93.0,1.0
42.0,94.0,0.0
42.0,95.0,0.0
42.0,96.0,1.0
42.0,97.0,1.0
42.0,98.0,1.0
42.0,99.0,1.0
0.0,43.0,0.0
1.0,43.0,1.0
2.0,43.0,0.0
3.0,43.0,0.0
4.0,43.0,0.0
5.0,43.0,0.0
6.0,43.0,0.0
7.0,43.0,0.0
8.0,43.0,0.0
9.0,43.0,0.0
10.0,43.0,0.0
11.0,43.0,1.0
12.0,43.0,1.0
13.0,43.0,0.0
14.0,43.0,0.0
15.0,43.0,0.0
16.0,43.0,1.0
17.0,43.0,0.0
18.0,43.0,1.0
19.0,43.0,1.0
20.0,43.0,0.0
21.0,43.0,0.0
22.0,43.0,0.0
23.0,43.0,0.0
24.0,43.0,0.0
25.0,43.0,0.0
26.0,43.0,1.0
27.0,43.0,1.0
28.0,43.0,0.0
29.0,43.0,0.0
30.0,43.0,0.0
31.0,43.0,0.0
32.0,43.0,0.0
33.0,43.0,0.0
34.0,43.0,1.0
35.0,43.0,0.0
36.0,43.0,0.0
37.0,43.0,0.0
38.0,43.0,0.0
39.0,43.0,1.0
40.0,43.0,0.0
41.0,43.0,0.0
42.0,43.0,0.0
43.0,44.0,1.0
43.0,45.0,0.0
43.0,46.0,0.0
43.0,47.0,1.0
43.0,48.0,0.0
43.0,49.0,0.0
43.0,50.0,0.0
43.0,51.0,0.0
43.0,52.0,1.0
43.0,53.0,0.0
43.0,54.0,0.0
43.0,55.0,1.0
43.0,56.0,0.0
43.0,57.0,0.0
43.0,58.0,0.0
43.0,59.0,1.0
43.0,60.0,1.0
43.0,61.0,0.0
43.0,62.0,1.0
43.0,63.0,0.0
43.0,64.0,0.0
43.0,65.0,1.0
43.0,66.0,1.0
43.0,67.0,0.0
43.0,68.0,0.0
43.0,69.0,0.0
43.0,70.0,1.0
43.0,71.0,0.0
43.0,72.0,1.0
43.0,73.0,0.0
43.0,74.0,0.0
43.0,75.0,0.0
43.0,76.0,0.0
43.0,77.0,1.0
43.0,78.0,1.0
43.0,79.0,1.0
43.0,80.0,1.0
43.0,81.0,1.0
43.0,82.0,1.0
43.0,83.0,1.0
43.0,84.0,0.0
43.0,85.0,0.0
43.0,86.0,1.0
43.0,87.0,0.0
43.0,88.0,0.0
43.0,89.0,1.0
43.0,90.0,1.0
43.0,91.0,0.0
43.0,92.0,1.0
43.0,93.0,0.0
43.0,94.0,1.0
43.0,95.0,0.0
43.0,96.0,0.0
43.0,97.0,0.0
43.0,98.0,0.0
43.0,99.0,1.0
0.0,44.0,0.0
1.0,44.0,1.0
2.0,44.0,0.0
3.0,44.0,0.0
4.0,44.0,0.0
5.0,44.0,0.0
6.0,44.0,0.0
7.0,44.0,1.0
8.0,44.0,0.0
9.0,44.0,1.0
10.0,44.0,0.0
11.0,44.0,1.0
12.0,44.0,0.0
13.0,44.0,0.0
14.0,44.0,0.0
15.0,44.0,1.0
16.0,44.0,0.0
17.0,44.0,1.0
18.0,44.0,0.0
19.0,44.0,0.0
20.0,44.0,1.0
21.0,44.0,0.0
22.0,44.0,0.0
23.0,44.0,0.0
24.0,44.0,0.0
25.0,44.0,0.0
26.0,44.0,0.0
27.0,44.0,1.0
28.0,44.0,0.0
29.0,44.0,0.0
30.0,44.0,0.0
31.0,44.0,1.0
32.0,44.0,1.0
33.0,44.0,0.0
34.0,44.0,1.0
35.0,44.0,0.0
36.0,44.0,0.0
37.0,44.0,0.0
38.0,44.0,1.0
39.0,44.0,1.0
40.0,44.0,0.0
41.0,44.0,1.0
42.0,44.0,1.0
43.0,44.0,1.0
44.0,45.0,0.0
44.0,46.0,1.0
44.0,47.0,0.0
44.0,48.0,0.0
44.0,49.0,0.0
44.0,50.0,0.0
44.0,51.0,0.0
44.0,52.0,0.0
44.0,53.0,1.0
44.0,54.0,1.0
44.0,55.0,1.0
44.0,56.0,0.0
44.0,57.0,1.0
44.0,58.0,1.0
44.0,59.0,0.0
44.0,60.0,0.0
44.0,61.0,0.0
44.0,62.0,0.0
44.0,63.0,0.0
44.0,64.0,0.0
44.0,65.0,0.0
44.0,66.0,0.0
44.0,67.0,0.0
44.0,68.0,0.0
44.0,69.0,0.0
44.0,70.0,1.0
44.0,71.0,0.0
44.0,72.0,0.0
44.0,73.0,0.0
44.0,74.0,0.0
44.0,75.0,1.0
44.0,76.0,0.0
44.0,77.0,0.0
44.0,78.0,1.0
44.0,79.0,0.0
44.0,80.0,1.0
44.0,81.0,1.0
44.0,82.0,0.0
44.0,83.0,1.0
44.0,84.0,0.0
44.0,85.0,0.0
44.0,86.0,1.0
44.0,87.0,0.0
44.0,88.0,1.0
44.0,89.0,1.0
44.0,90.0,1.0
44.0,91.0,0.0
44.0,92.0,0.0
44.0,93.0,0.0
44.0,94.0,0.0
44.0,95.0,0.0
44.0,96.0,0.0
44.0,97.0,0.0
44.0,98.0,0.0
44.0,99.0,0.0
0.0,45.0,1.0
1.0,45.0,0.0
2.0,45.0,0.0
3.0,45.0,1.0
4.0,45.0,1.0
5.0,45.0,1.0
6.0,45.0,1.0
7.0,45.0,1.0
8.0,45.0,1.0
9.0,45.0,0.0
10.0,45.0,0.0
11.0,45.0,0.0
12.0,45.0,1.0
13.0,45.0,0.0
14.0,45.0,1.0
15.0,45.0,1.0
16.0,45.0,0.0
17.0,45.0,1.0
18.0,45.0,1.0
19.0,45.0,1.0
20.0,45.0,1.0
21.0,45.0,1.0
22.0,45.0,0.0
23.0,45.0,0.0
24.0,45.0,1.0
25.0,45.0,0.0
26.0,45.0,0.0
27.0,45.0,0.0
28.0,45.0,1.0
29.0,45.0,0.0
30.0,45.0,1.0
31.0,45.0,1.0
32.0,45.0,1.0
33.0,45.0,0.0
34.0,45.0,0.0
35.0,45.0,1.0
36.0,45.0,0.0
37.0,45.0,1.0
38.0,45.0,0.0
39.0,45.0,1.0
40.0,45.0,1.0
41.0,45.0,0.0
42.0,45.0,0.0
43.0,45.0,0.0
44.0,45.0,0.0
45.0,46.0,0.0
45.0,47.0,0.0
45.0,48.0,1.0
45.0,49.0,1.0
45.0,50.0,0.0
45.0,51.0,0.0
45.0,52.0,0.0
45.0,53.0,0.0
45.0,54.0,0.0
45.0,55.0,0.0
45.0,56.0,0.0
45.0,57.0,0.0
45.0,58.0,0.0
45.0,59.0,1.0
45.0,60.0,1.0
45.0,61.0,0.0
45.0,62.0,0.0
45.0,63.0,0.0
45.0,64.0,1.0
45.0,65.0,0.0
45.0,66.0,0.0
45.0,67.0,0.0
45.0,68.0,0.0
45.0,69.0,1.0
45.0,70.0,0.0
45.0,71.0,0.0
45.0,72.0,0.0
45.0,73.0,1.0
45.0,74.0,1.0
45.0,75.0,0.0
45.0,76.0,1.0
45.0,77.0,1.0
45.0,78.0,0.0
45.0,79.0,1.0
45.0,80.0,0.0
45.0,81.0,0.0
45.0,82.0,0.0
45.0,83.0,1.0
45.0,84.0,1.0
45.0,85.0,0.0
45.0,86.0,1.0
45.0,87.0,1.0
45.0,88.0,1.0
45.0,89.0,0.0
45.0,90.0,1.0
45.0,91.0,1.0
45.0,92.0,1.0
45.0,93.0,1.0
45.0,94.0,1.0
45.0,95.0,0.0
45.0,96.0,0.0
45.0,97.0,0.0
45.0,98.0,0.0
45.0,99.0,0.0
0.0,46.0,0.0
1.0,46.0,0.0
2.0,46.0,0.0
3.0,46.0,1.0
4.0,46.0,0.0
5.0,46.0,0.0
6.0,46.0,0.0
7.0,46.0,0.0
8.0,46.0,1.0
9.0,46.0,1.0
10.0,46.0,0.0
11.0,46.0,1.0
12.0,46.0,0.0
13.0,46.0,0.0
14.0,46.0,0.0
15.0,46.0,1.0
16.0,46.0,0.0
17.0,46.0,1.0
18.0,46.0,0.0
19.0,46.0,0.0
20.0,46.0,1.0
21.0,46.0,0.0
22.0,46.0,0.0
23.0,46.0,1.0
24.0,46.0,1.0
25.0,46.0,0.0
26.0,46.0,0.0
27.0,46.0,0.0
28.0,46.0,1.0
29.0,46.0,0.0
30.0,46.0,0.0
31.0,46.0,1.0
32.0,46.0,1.0
33.0,46.0,0.0
34.0,46.0,1.0
35.0,46.0,0.0
36.0,46.0,1.0
37.0,46.0,0.0
38.0,46.0,0.0
39.0,46.0,1.0
40.0,46.0,1.0
41.0,46.0,0.0
42.0,46.0,1.0
43.0,46.0,0.0
44.0,46.0,1.0
45.0,46.0,0.0
46.0,47.0,0.0
46.0,48.0,1.0
46.0,49.0,1.0
46.0,50.0,0.0
46.0,51.0,0.0
46.0,52.0,1.0
46.0,53.0,1.0
46.0,54.0,0.0
46.0,55.0,0.0
46.0,56.0,1.0
46.0,57.0,1.0
46.0,58.0,1.0
46.0,59.0,0.0
46.0,60.0,1.0
46.0,61.0,1.0
46.0,62.0,0.0
46.0,63.0,1.0
46.0,64.0,0.0
46.0,65.0,0.0
46.0,66.0,1.0
46.0,67.0,0.0
46.0,68.0,0.0
46.0,69.0,0.0
46.0,70.0,1.0
46.0,71.0,0.0
46.0,72.0,0.0
46.0,73.0,0.0
46.0,74.0,0.0
46.0,75.0,0.0
46.0,76.0,0.0
46.0,77.0,0.0
46.0,78.0,1.0
46.0,79.0,0.0
46.0,80.0,1.0
46.0,81.0,0.0
46.0,82.0,0.0
46.0,83.0,0.0
46.0,84.0,0.0
46.0,85.0,1.0
46.0,86.0,0.0
46.0,87.0,0.0
46.0,88.0,1.0
46.0,89.0,0.0
46.0,90.0,0.0
46.0,91.0,0.0
46.0,92.0,0.0
46.0,93.0,0.0
46.0,94.0,0.0
46.0,95.0,0.0
46.0,96.0,1.0
46.0,97.0,0.0
46.0,98.0,0.0
46.0,99.0,0.0
0.0,47.0,0.0
1.0,47.0,1.0
2.0,47.0,1.0
3.0,47.0,0.0
4.0,47.0,0.0
5.0,47.0,1.0
